"user_agent","_count"
"HbbTV/1.5.1 (+DRM;Samsung;SmartTV2021:QAQ800;T-OSCPUABC-2130.8;OscarP;urn:samsungtv:familyname:21_OSCARP_8K:2021;) Tizen/6.0 (+TVPLUS+SmartHubLink+360avc) Chrome/76 LaTivu_1.0.1_2021 RVID/16","5"
"Dalvik/2.1.0 (Linux; U; Android 9; EU 4K Android TV Build/PTMW.190511.139)","5"
"Opera/9.80 (Linux armv7l) Presto/2.12.407 Version/12.50 SonyCEBrowser/1.0 (KDL-40W700C; CTV/PKG3.003GAA; AUS;)","5"
"Dalvik/2.1.0 (Linux; U; Android 12; H96_Max_V12 Build/SQ3A.220605.009.B1)","5"
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36 OPR/40.0.2207.0 OMI/4.9.0.237.Martell-2.308 HbbTV/1.4.1 (+DRM;Hisense;SmartTV_2018_5658;V0000.01.00a.J0423;HA50A6501UWT;SmartTV_2018_5658;) FVC/2.0 (Hisense;SmartTV_2018_5658;)","5"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2020:QTQ95;T-NKMUABC-2401.1;NikeM;) Tizen/5.5 (+TVPLUS+SmartHubLink+360avc) Chrome/69 VID/8","5"
"Mozilla/5.0 (Linux; Android 11.0; Build/RTT7.220211.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000","5"
"HbbTV/1.2.1 (;Panasonic;VIERA 2017;4.241;1103-0003 0000-0800;)","5"
"Mozilla/5.0 (Linux; Android 9.0; Build/PTO6.221014.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.250 Safari/537.36 CrKey/1.52.253741","5"
"HbbTV/1.4.1 (+DRM;Panasonic;SmartTV2018low;4.057;7003-0003 4000-0000;SmartTV2018;)","5"
"Opera/9.80 (Linux armv7l; HbbTV/1.2.1 (; Hisense; SmartTV; V00.01.00a.G0226; HA50K3300UWT; )) Presto/2.12.407 Version/12.51","5"
"Mozilla/5.0 (QtEmbedded; Linux) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/48.0 Safari/537.4 Tbrowser/2.0 HbbTV/1.4.1 (+DRM; TCL; MS86; V8-S586T02-LF1V337; MS86; com.tcl.MS86;) FVC/3.0 (TCL; com.tcl.MS86;)","5"
"Mozilla/5.0 (X11; Linux armv8l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Safari/537.36 HbbTV/1.5.1 (+DRM; Philips; 65PUT7374/79; TPM191E_R.201.000.215.200; ; _TV_MT5599_2019;) FVC/4.0 (Philips; com.tpv-tech.TPM191E;) LaTivu_1.0.1_2019","5"
"Dalvik/2.1.0 (Linux; U; Android 12; SM-F916B Build/SP2A.220305.013)","5"
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36 OPR/40.0.2207.0 OMI/4.9.0.237.Martell-2.312 HbbTV/1.4.1 (+DRM;Hisense;SmartTV_2018_5658;V0000.01.00a.J0918;HA75N7700UWTG;SmartTV_2018_5658;) FVC/2.0 (Hisense;SmartTV_2018_5658;)","5"
"HbbTV/1.6.1 (+DRM; Samsung; SmartTV2023:QCQ85; T-PTMCUABC-1212.7; PontusM; urn:samsungtv:familyname:23_PONTUSM_QTV:2023; ) Tizen/7.0 (+TVPLUS+SmartHubLink+POINTER) Chrome/94 LaTivu_2.0_2023 RVID/43","5"
"Dalvik/2.1.0 (Linux; U; Android 9; SM-A707F Build/PPR1.180610.011)","5"
"Mozilla/5.0 (Linux; Android 8.0; Build/OPR2.170623.027.S25) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.81 Safari/537.36 CrKey/1.42.179832","5"
"Dalvik/2.1.0 (Linux; U; Android 10; moto e(7i) power Build/QOJ30.506-21)","5"
"Dalvik/2.1.0 (Linux; U; Android 8.1.0; C71 Build/O11019)","5"
"Dalvik/2.1.0 (Linux; U; Android 10; CPH2021 Build/QP1A.190711.020)","5"
"Dalvik/2.1.0 (Linux; U; Android 12; HD1911 Build/SKQ1.211113.001)","5"
"Mozilla/5.0 (Linux; Android 10; FibeTV Build/QTG1.220916.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/105.0.5195.79 Mobile Safari/537.36","5"
"Mozilla/5.0 (Linux; Android 8.0.0; BRAVIA 4K GB ATV3 Build/OPR2.170623.027.S25; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/114.0.5735.196 Mobile Safari/537.36","5"
"Mozilla/5.0 (Linux; Android 9.0; Build/PTMR.190127.037) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 CrKey/1.56.500000 DeviceType/AndroidTV","5"
"Dalvik/2.1.0 (Linux; U; Android 10; moto e Build/QPGS30.82-135-20)","5"
"Dalvik/2.1.0 (Linux; U; Android 13; 23021RAA2Y Build/TKQ1.221114.001)","5"
"Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1859 Build/O11019)","5"
"Dalvik/2.1.0 (Linux; U; Android 10; Infinix X680 Build/QP1A.190711.020)","5"
"Dalvik/2.1.0 (Linux; U; Android 12; RMX2155 Build/SP1A.210812.016)","5"
"Mozilla/5.0 (Linux; Android 6.0.1; Build/MMB29V.S26) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000","5"
"Mozilla/5.0 (Web0S; Linux/SmartTV) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 HbbTV/1.6.1 (+DRM; LGE; 86UQ9000PSD; WEBOS22 03.30.74; W22_K8HP; DTV_W22H;)","5"
"Dalvik/2.1.0 (Linux; U; Android 11; JVC4KAndroid TV Build/RTM5.220609.241)","5"
"Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-P605 Build/LMY47X)","5"
"Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 8 Pro MIUI/V11.0.3.0.PGGEUXM)","5"
"Dalvik/2.1.0 (Linux; U; Android 12; Note 14 Build/SP1A.210812.016)","5"
"Mozilla/5.0 (Linux; Android 11.0; Build/RTM5.220609.148) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 CrKey/1.56.500000 DeviceType/AndroidTV","5"
"Mozilla/5.0 (Linux; Andr0id 10; BRAVIA 4K VH2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36 OPR/46.0.2207.0 OMI/4.21.0.273.DIA6.228 HbbTV/1.5.1 (+DRM; Sony; KD-85X85J; PKG6.6495.0740PAA; ; com.sony.HE.G4.4K; ) sony.hbbtv.tv.G4.2021HE.4K","5"
"HbbTV/1.4.1 (+DRM;Panasonic;SmartTV2018mid;4.097;6303-0003 0000-0100;SmartTV2018;)","5"
"Dalvik/2.1.0 (Linux; U; Android 8.1.0; SM-J730F Build/M1AJQ)","5"
"HbbTV/1.5.1 (+DRM;Samsung;SmartTV2021:QAQ70;T-NKM2UABC-2130.8;NikeM2;urn:samsungtv:familyname:21_NIKEM2_QTV:2021;) Tizen/6.0 (+TVPLUS+SmartHubLink+360avc) Chrome/76 LaTivu_1.0.1_2021 RVID/8","5"
"7plus_android_57187","5"
"Dalvik/2.1.0 (Linux; U; Android 12; X98 Build/SP1A.210812.016)","5"
"Dalvik/2.1.0 (Android TV; Android 9; Sony BRAVIA 4K GB) 7plus/5.4.1","5"
"Dalvik/2.1.0 (Linux; U; Android 11.1; TVBOX-5G Build/NHG47K)","5"
"Dalvik/2.1.0 (Linux; U; Android 7.0; SM-J730G Build/NRD90M)","5"
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36 OPR/36.0.2128.0 OMI/4.8.0.129.PIXEL_UNICORN2.21 HbbTV/1.2.1 (+DRM;Sony; KD-55X7000E; v1.768; 2017;) sony.hbbtv.tv.2017LE4","5"
"Dalvik/2.1.0 (Linux; U; Android 10; H8314 Build/52.1.A.0.672)","5"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2019:QRQ900B;T-MSMUABC-1395.2;MuseM;) Tizen/5.0 (+TVPLUS+SmartHubLink+360avc) Chrome/63 VID/6","5"
"Mozilla/5.0 (Web0S; Linux/SmartTV) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 HbbTV/1.6.1 (+DRM; LGE; 55LX1QPSA; WEBOS22 03.33.16; W22_O22; DTV_W22O;)","5"
"Dalvik/2.1.0 (Linux; U; Android 13; XQ-CC54 Build/65.1.A.5.65)","5"
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36 OPR/22.0.1481.0 OMI/4.2.12.48.ALSAN3.129 HbbTV/1.2.1 (; Sony; KD-65X8500C; v6.827; 2015;) sony.hbbtv.tv.2015HE","5"
"Dalvik/2.1.0 (Linux; U; Android 12; Redmi K30 Pro Zoom Edition Build/SKQ1.211006.001)","5"
"Mozilla/5.0 (Linux; Android 9.0; Build/PTO1.200918.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 CrKey/1.56.500000 DeviceType/AndroidTV","5"
"Dalvik/2.1.0 (Android TV; Android 10; Sony BRAVIA 4K VH21) 7plus/5.3","5"
"Mozilla/5.0 (Linux; Android 11.1; ? TV Build/QP1A.191105.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/74.0.3729.186 Safari/537.36","5"
"Dalvik/2.1.0 (Linux; U; Android 10; Lenovo TB-8705F Build/QP1A.190711.020)","5"
"Dalvik/2.1.0 (Linux; U; Android 9; Kogan SmarterTV Build/PTM4.191019.125)","5"
"Dalvik/2.1.0 (Linux; U; Android 11; GM1913 Build/RKQ1.201022.002)","5"
"Dalvik/2.1.0 (Android TV; Android 10; Sony BRAVIA VH1) 7plus/4.30.1","5"
"Mozilla/5.0 (Web0S; Linux/SmartTV) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 HbbTV/1.5.1 (+DRM; LGE/XianYou/AKAI; AK5821S6WOS; WEBOS5.0 04.40.77; W50_K6LP; DTV_C20P;)","5"
"Dalvik/2.1.0 (Linux; U; Android 11; ZB10S Build/RP1A.201105.002)","5"
"Dalvik/2.1.0 (Linux; U; Android 10; Pyxis-CBT Build/QTT8.201201.004)","5"
"Opera/9.80 (Linux armv7l) Presto/2.12.407 Version/12.50 SonyCEBrowser/1.0 (KDL-48W600B; CTV/PKG3.003GAA; AUS;)","4"
"Dalvik/2.1.0 (Linux; U; Android 8.1.0; Mi A1 Build/OPM7.181105.004)","4"
"HbbTV/1.5.1 (+DRM;Samsung;SmartTV2021:QAQ85;T-NKM2UABC-2130.8;NikeM2;urn:samsungtv:familyname:21_NIKEM2_QTV:2021;) Tizen/6.0 (+TVPLUS+SmartHubLink+360avc) Chrome/76 LaTivu_1.0.1_2021 RVID/43","4"
"Dalvik/2.1.0 (Linux; U; Android 10; LM-G850 Build/QKQ1.200216.002)","4"
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/112.0","4"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2018;T-KTSNUABC-1334.0;KantS;) Tizen/4.0 (+TVPLUS+SmartHubLink) Chrome/56 VID/6","4"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2020:QTQ60;T-NKLUABC-2410.0;NikeL;) Tizen/5.5 (+TVPLUS+SmartHubLink) Chrome/69 VID/27","4"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2019:URU7100;T-MSLUABC-1395.2;MuseL;) Tizen/5.0 (+TVPLUS+SmartHubLink) Chrome/63 VID/16","4"
"HbbTV/1.5.1 (+DRM;Samsung;SmartTV2021:LS03A;T-NKM2UABC-2130.8;NikeM2;urn:samsungtv:familyname:21_NIKEM2_FRAME:2021;) Tizen/6.0 (+TVPLUS+SmartHubLink+360avc) Chrome/76 LaTivu_1.0.1_2021 RVID/15","4"
"Dalvik/2.1.0 (Linux; U; Android 13; KB2003 Build/RKQ1.211119.001)","4"
"HbbTV/1.6.1 (+DRM;Samsung;SmartTV2022:LS03B;T-PTMUABC-1430.1;PontusM;urn:samsungtv:familyname:22_PONTUSM_FTV:2022;) Tizen/6.5 (+TVPLUS+SmartHubLink+360avc) Chrome/85 LaTivu_1.0.1_2022 RVID/9","4"
"Mozilla/5.0 (Linux; Android 12; Chromecast Build/STTE.230319.008.R1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/106.0.5249.126 Mobile Safari/537.36","4"
"Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G920S Build/NRD90M)","4"
"Dalvik/2.1.0 (Linux; U; Android 12; SM-A526W Build/SP1A.210812.016)","4"
"Dalvik/2.1.0 (Linux; U; Android 10; moto g(7) play Build/QPYS30.85-18-9-5)","4"
"Mozilla/5.0 (Web0S; Linux/SmartTV) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.34 Safari/537.36 HbbTV/1.4.1 (+DRM; LGE; 65UM7400PTA; WEBOS4.5 05.30.11; W45_K5LP; DTV_W19P;)","4"
"Dalvik/2.1.0 (Linux; U; Android 9; C15 Pro Build/P00610)","4"
"Mozilla/5.0 (Linux; Android 11; MiTV-AYFR0 Build/RTT0.211009.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/114.0.5735.196 Mobile Safari/537.36","4"
"Dalvik/2.1.0 (Linux; U; Android 11; SM-A107M Build/RP1A.200720.012)","4"
"Dalvik/2.1.0 (Linux; U; Android 11; CPH2065 Build/RP1A.200720.011)","4"
"Dalvik/2.1.0 (Linux; U; Android 8.1.0; Infinix X623 Build/OPM1.171019.026)","4"
"HbbTV/1.5.1 (+DRM;Samsung;SmartTV2021:QAQ70;T-NKM2UABC-2130.8;NikeM2;urn:samsungtv:familyname:21_NIKEM2_QTV:2021;) Tizen/6.0 (+TVPLUS+SmartHubLink+360avc) Chrome/76 LaTivu_1.0.1_2021 RVID/31","4"
"Dalvik/2.1.0 (Linux; U; Android 11; SM-G970U1 Build/RP1A.200720.012)","4"
"Roku/DVP-11.5 (11.5.0.4312-48)","4"
"Mozilla/5.0 (Linux; Android 9.0; Build/PTO6.220707.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000","4"
"Dalvik/2.1.0 (Linux; U; Android 12; motorola edge plus 5G UW (2022) Build/S3SHS32.12-41-4-6)","4"
"HbbTV/1.6.1 (+DRM;Samsung;SmartTV2022:QBQ60;T-NKLBUABC-1403.6;NikeL;urn:samsungtv:familyname:22_NIKEL_UHD:2022;) Tizen/6.5 (+TVPLUS+SmartHubLink) Chrome/85 LaTivu_1.0.1_2022 RVID/11","4"
"Dalvik/2.1.0 (Linux; U; Android 8.1.0; BV9500 Build/O11019)","4"
"Dalvik/2.1.0 (Linux; U; Android 12; TECNO CH6 Build/SP1A.210812.016)","4"
"Roku/DVP-12.0 (12.0.0.4182-EH)","4"
"Dalvik/2.1.0 (Linux; U; Android 10; Boost Ultra Build/QP1A.190711.020)","4"
"Dalvik/2.1.0 (Linux; U; Android 7.0; RNE-L22 Build/HUAWEIRNE-L22)","4"
"Mozilla/5.0 (Web0S; Linux/SmartTV) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 HbbTV/1.6.1 (+DRM; LGE; OLED55A2PSA; WEBOS22 03.30.74; W22_K8HP; DTV_W22H;)","4"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2020:QTQ60;T-NKLUABC-2410.0;NikeL;) Tizen/5.5 (+TVPLUS+SmartHubLink) Chrome/69 VID/15","4"
"Dalvik/2.1.0 (Linux; U; Android 11; H96_Max_RK3566 Build/RQ2A.210505.003)","4"
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36 OPR/29.0.1803.0 OMI/4.5.23.37.ALSAN5.192 HbbTV/1.2.1 (; Sony; KD-49X7500F; v1.607165100; 2016;) sony.hbbtv.tv.2016HE","4"
"Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","4"
"Dalvik/2.1.0 (Linux; U; Android 9; DV8553 Build/PI)","4"
"Dalvik/2.1.0 (Linux; U; Android 9; AQUOS_TVE19A Build/PTO8.220620.001)","4"
"Dalvik/2.1.0 (Linux; U; Android 11; SM-A102U1 Build/RP1A.200720.012)","4"
"Mozilla/5.0 (Web0S; Linux/SmartTV) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.122 Safari/537.36 HbbTV/1.2.1 (+DRM; LGE; OLED65C7T-T; WEBOS3.5 06.19.80; W3_M16P; )","4"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2019:URU7100;T-MSLUABC-1395.2;MuseL;) Tizen/5.0 (+TVPLUS+SmartHubLink) Chrome/63 VID/50","4"
"Mozilla/5.0 (Linux; Android 11; OTT Xview+ AV1 Build/RTT0.210829.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/114.0.5735.196 Mobile Safari/537.36","4"
"Mozilla/5.0 (Linux; Android 9.0; Build/PPR2.180905.006.A1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.54 Safari/537.36 CrKey/1.44.200455","4"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2020:QTQ60;T-NKLUABC-2410.0;NikeL;) Tizen/5.5 (+TVPLUS+SmartHubLink) Chrome/69 VID/31","4"
"Dalvik/2.1.0 (Linux; U; Android 9; RMX1911 Build/PKQ1.190616.001)","4"
"Dalvik/2.1.0 (Linux; U; Android 13; 2107113SG Build/TKQ1.220829.002)","4"
"Dalvik/2.1.0 (Linux; U; Android 12; SN304AE Build/SP1A.210812.016)","4"
"HbbTV/1.6.1 (+DRM;Samsung;SmartTV2022:UBU8000;T-KSU2EBUABC-1403.6;KantSU2e;urn:samsungtv:familyname:22_KANTSU2E_UB2:2022;) Tizen/6.5 (+TVPLUS+SmartHubLink) Chrome/85 LaTivu_1.0.1_2022 RVID/14","4"
"Mozilla/5.0 (SMART-TV; LINUX; Tizen 7.0) AppleWebKit/537.36 (KHTML, like Gecko) 108.0.5359.1/7.0 TV Safari/537.36","4"
"Dalvik/2.1.0 (Linux; U; Android 7.0; Lenovo TB-7304I Build/NRD90M)","4"
"Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Odin/88.4324.2.10 Safari/537.36 Model/Hisense-MTK9900 VIDAA/6.0(Hisense;SmartTV;65E80GAVS;MTK9900/V0000.06.10B.M0726;UHD;65E80GA;)","4"
"Dalvik/2.1.0 (Linux; U; Android 12; SM-A515W Build/SP1A.210812.016)","4"
"Dalvik/2.1.0 (Linux; U; Android 11; S42 Build/RP1A.200720.011)","4"
"Dalvik/2.1.0 (Linux; U; Android 10; SM-G885S Build/QP1A.190711.020)","4"
"Dalvik/2.1.0 (Linux; U; Android 12; moto g play - 2023 Build/S3SGS32.39-60-3-1)","4"
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36 OPR/29.0.1803.0 OMI/4.5.23.37.ALSAN5.192 HbbTV/1.2.1 (; Sony; KD-55X8500E; v1.607165100; 2016;) sony.hbbtv.tv.2016HE","4"
"Dalvik/2.1.0 (Linux; U; Android 11; P20_EEA Build/RP1A.201005.001)","4"
"Mozilla/5.0 (X11; Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Odin/3.2987.2.8 Safari/537.36 HbbTV/1.4.1 (+DRM; Hisense; HA50A6801FUWT; V0000.01.00a.M0112; HA50A6801FUWT; SmartTV_DB2019A;)","4"
"Dalvik/2.1.0 (Linux; U; Android 9; jacuzzi Build/R113-15393.58.0)","4"
"Dalvik/2.1.0 (Linux; U; Android 10; Punos 10 Build/QP1A.191105.004)","4"
"Mozilla/5.0 (Linux; Android 9; AFTSSS) AppleWebKit/537.36 (KHTML, like Gecko) Silk/112.7.5 like Chrome/112.0.5615.213 Safari/537.36","4"
"Dalvik/2.1.0 (Linux; U; Android 11; Schok Volt SV55 Build/SV55216_01.02.04)","4"
"Dalvik/2.1.0 (Linux; U; Android 13; moto g53 5G Build/T1TP33.1-32-3)","4"
"Dalvik/2.1.0 (Linux; U; Android 9; STF-L09 Build/HUAWEISTF-L09)","4"
"Dalvik/2.1.0 (Linux; U; Android 10; M2007J3SG MIUI/V12.0.11.0.QJDMIXM)","4"
"Dalvik/2.1.0 (Linux; U; Android 10; I4213 Build/53.1.A.3.57)","4"
"Dalvik/2.1.0 (Linux; U; Android 10.0; FO-R11 Build/PQ2A.190205.003)","4"
"Dalvik/2.1.0 (Linux; U; Android 12; SM-S906U1 Build/SP1A.210812.016)","4"
"Dalvik/2.1.0 (Linux; U; Android 10; M2006C3LVG MIUI/V12.0.20.0.QCDEUXM)","4"
"Roku/DVP-12.0 (12.0.0.4182-33)","4"
"Dalvik/2.1.0 (Linux; U; Android 12; Q4PRO Build/NHG47K)","4"
"HbbTV/1.5.1 (+DRM;Samsung;SmartTV2021:QAQ800;T-OSCPUABC-2130.8;OscarP;urn:samsungtv:familyname:21_OSCARP_8K:2021;) Tizen/6.0 (+TVPLUS+SmartHubLink+360avc) Chrome/76 LaTivu_1.0.1_2021 RVID/20","4"
"Dalvik/2.1.0 (Linux; U; Android 11; 5033XR Build/RP1A.200720.011)","4"
"Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 5 MIUI/V11.0.3.0.PEIMIXM)","4"
"Dalvik/2.1.0 (Linux; U; Android 9; AI PONT Build/PTO1.200313.001)","4"
"Dalvik/2.1.0 (Linux; U; Android 12; motorola edge 20 lite Build/S2RKS32.92-11-21-16)","4"
"Dalvik/2.1.0 (Linux; U; Android 9; AI PONT Build/PTMW.190511.173)","4"
"Dalvik/2.1.0 (Linux; U; Android 11; GM1910 Build/RKQ1.201022.002)","4"
"Dalvik/2.1.0 (Linux; U; Android 13; V2059-EG Build/TP1A.220624.014)","4"
"Dalvik/2.1.0 (Linux; U; Android 9; QUAD-CORE T3 p1 Build/OPM1.171019.026)","4"
"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44","4"
"Dalvik/2.1.0 (Linux; U; Android 6.0.1; SAMSUNG-SM-T818A Build/MMB29M)","4"
"Dalvik/2.1.0 (Linux; U; Android 9; MAR-LX1A Build/HUAWEIMAR-L01MEB)","4"
"Dalvik/2.1.0 (Linux; U; Android 9; KFTRWI Build/PS7328.3433N)","4"
"Dalvik/2.1.0 (Linux; U; Android 12; CPH2251 Build/SP1A.210812.003)","4"
"Dalvik/2.1.0 (Linux; U; Android 9; AI PONT Build/PTO1.200811.001)","4"
"Dalvik/2.1.0 (Linux; U; Android 9; MAR-LX3A Build/HUAWEIMAR-L03A)","4"
"HbbTV/1.6.1 (+DRM;Samsung;SmartTV2022:QBQ85;T-PTMUABC-1430.1;PontusM;urn:samsungtv:familyname:22_PONTUSM_QTV:2022;) Tizen/6.5 (+TVPLUS+SmartHubLink+360avc) Chrome/85 LaTivu_1.0.1_2022 RVID/10","4"
"Mozilla/5.0 (X11; Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Odin/3.2987.2.8 Safari/537.36 HbbTV/1.4.1 (+DRM; Hisense; HA75A6500UWT; V0000.01.00a.J1114; HA75A6500UWT; SmartTV_DB2019A;)","4"
"Dalvik/2.1.0 (Linux; U; Android 7.0; MW16Q9_3G Build/NRD90M)","4"
"Dalvik/2.1.0 (Linux; U; Android 8.0.0; SM-G955U Build/R16NW)","4"
"Mozilla/5.0 (Linux; Android 11.0; Build/RTM3.211215.185) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 CrKey/1.56.500000 DeviceType/AndroidTV","4"
"Dalvik/2.1.0 (Linux; U; Android 11; S35 Build/RP1A.200720.011)","4"
"Mozilla/5.0 (Web0S; Linux/SmartTV) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36 HbbTV/1.5.1 (+DRM; LGE; 75QNED91TPA; WEBOS6.0 03.34.90; W60_LM21U; DTV_W21U;)","4"
"Dalvik/2.1.0 (Linux; U; Android 9; HTC Wildfire E1 Build/PPR1.180610.011)","4"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2019:URU7100;T-MSLUABC-1409.0;MuseL;) Tizen/5.0 (+TVPLUS+SmartHubLink) Chrome/63 VID/10","4"
"Mozilla/5.0 (Linux armv7l) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36 OPR/36.0.2128.0 OMI/4.8.0.129.PIXEL_UNICORN2.11 SonyCEBrowser/1.0 (KDL-32W660E; PTV2017/v1.413; AUS;)","4"
"Mozilla/5.0 (Web0S; Linux/SmartTV) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36 HbbTV/1.5.1 (+DRM; LGE; OLED83C1PTA; WEBOS6.0 03.34.95; W60_O20N; DTV_W21O;)","4"
"Dalvik/2.1.0 (Linux; U; Android 11; Infinix X695 Build/RP1A.200720.011)","4"
"Dalvik/2.1.0 (Linux; U; Android 12; CPH2035 Build/SP1A.210812.016)","4"
"Dalvik/2.1.0 (Linux; U; Android 8.1.0; 9027X_EEA Build/O11019)","4"
"Dalvik/2.1.0 (Linux; U; Android 9; CRD65-UHD9 Build/PPR2.180905.006.A1)","4"
"Mozilla/5.0 (Linux; Android 9; AI PONT Build/PTO1.210922.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/114.0.5735.196 Mobile Safari/537.36","4"
"Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 8T MIUI/V11.0.11.0.PCXEUXM)","4"
"Dalvik/2.1.0 (Linux; U; Android 8.1.0; MID-1090IPS Build/O11019)","4"
"Mozilla/5.0 (Linux; Android 10.0; Build/QTG3.200305.006.S202) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 CrKey/1.56.500000 DeviceType/AndroidTV","4"
"Mozilla/5.0 (Web0S; Linux/SmartTV) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.34 Safari/537.36 HbbTV/1.4.1 (+DRM; LGE; 55UM7600PTA; WEBOS4.5 04.70.03; W45_K5LP; DTV_W19P;)","4"
"Dalvik/2.1.0 (Linux; U; Android 11; SM-P200 Build/RP1A.200720.012)","4"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2020:QTQ80;T-NKMUABC-2401.1;NikeM;) Tizen/5.5 (+TVPLUS+SmartHubLink+360avc) Chrome/69 VID/32","4"
"HbbTV/1.2.1 (+DRM;Samsung;SmartTV2020:QTQ70;T-NKMUABC-2401.1;NikeM;) Tizen/5.5 (+TVPLUS+SmartHubLink+360avc) Chrome/69 VID/19","4"
"Dalvik/2.1.0 (Linux; U; Android 9; SM-A405FN Build/PPR1.180610.011)","4"
"Roku/DVP-11.5 (11.5.0.4312-55)","4"
"Dalvik/2.1.0 (Linux; U; Android 9; AFTKAUK001 Build/PS7637.3954N)","4"
